@avicii,942780749056565250,2017-12-18 15:37:01,"b'RT @dancingastro: If you play ""Levels"" by @Avicii at exactly 11:58:37 on New Year\xe2\x80\x99s Eve, you\xe2\x80\x99ll hear \xe2\x80\x9coh, sometimes I get a good feeling\xe2\x80\x9d a\xe2\x80\xa6'"
@avicii,941741753329160192,2017-12-15 18:48:25,b'RT @SiriusXMHits1: @Avicii @RitaOra Congrats! #LonelyTogether is trending on the #YouTube15 today! Hear it at 6p ET!'
@avicii,941741659603300352,2017-12-15 18:48:03,b'@djaudio1 @ghettohouse @theendup \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4'
@avicii,941718130539319296,2017-12-15 17:14:33,"b""There's more than one brother with a lot of love for 'lonely together' @ghettohouse, @djaudio1 @intlpart All the lo\xe2\x80\xa6 https://t.co/K6Cv1oMNI8"""
@avicii,940654191101521920,2017-12-12 18:46:50,"b""Thank you  @NickGhetto  @ghettohouse for showing 'Lonely Together' all the love out in San Fran! Make sure to keep\xe2\x80\xa6 https://t.co/1Cydjigt7X"""
@avicii,939196372590518272,2017-12-08 18:13:59,"b'This feeling is anything but real! I actually have my own PS4 game in collaboration with @hellotheregames called ""I\xe2\x80\xa6 https://t.co/gmkmvDbLUN'"
@avicii,938721043501535232,2017-12-07 10:45:12,b'Stay safe California and a huge amount of respect for the firefighters and volunteers \xf0\x9f\x99\x8f\xe2\x9d\xa4 #calfire https://t.co/Xl03LqSrve'
@avicii,935223347956371456,2017-11-27 19:06:36,b'AVICII FM #004 IS LIVE NOW \xf0\x9f\x8e\xb5\nhttps://t.co/TeEyMTAKpK'
@avicii,931525731930312704,2017-11-17 14:13:36,b'Your Friday just got alot better with these awesome remixes of Lonely Together. Enjoy! https://t.co/0CgGXGg222\xe2\x80\xa6 https://t.co/uIw8fRuSOp'
@avicii,929520471254716417,2017-11-12 01:25:24,"b""I did this song #LonelyTogether with @RitaOra  and it's at the top of #dancePop at @Spotify! \xf0\x9f\x99\x8f\xe2\x9d\xa4 get jiggy with it \xe2\x9c\x8c\xef\xb8\x8f"""
@avicii,929255119350353920,2017-11-11 07:50:59,b'RT @SoniaAmmr: #LonelyTogether by @Avicii ft @RitaOra has a filter on Snapchat !! \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x98\x8d this is AMAZIIINNG !! I love you Rita \xf0\x9f\x92\x9e\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.c\xe2\x80\xa6'
@avicii,923672639645904896,2017-10-26 22:08:12,"b'RT @RitaOraUSA: ""Lonely Together"" is now certified Gold in Canada! Congrats @Avicii &amp; @RitaOra'"
@avicii,921525148787732480,2017-10-20 23:54:51,b'RT @BBCR1: Up one place to #OfficialChart 4 for @Avicii and our #R1TeenAwards co-host @RitaOra with Lonely Together \xf0\x9f\x92\x9b https://t.co/RbhiG0cT\xe2\x80\xa6'
@avicii,916674675509473280,2017-10-07 14:40:48,b'Listen to #lonelytogether and you might get lucky. #easiestcompetionever \xf0\x9f\x8e\x89\xf0\x9f\xa4\x99\n\nhttps://t.co/LAvfkbYpoF https://t.co/3fMgZX7SJ3'
